si_no,mart_name,year,month,product_id,Product,sales
17325,Mart I,2021,9,PRD01,Cumin Seeds,2170
17326,Mart I,2021,10,PRD01,Cumin Seeds,2018
17327,Mart I,2021,11,PRD01,Cumin Seeds,2063
17328,Mart I,2021,12,PRD01,Cumin Seeds,1562
17329,Mart I,2018,1,PRD02,Urad Dal,1030
17330,Mart I,2018,2,PRD02,Urad Dal,1080
17331,Mart I,2018,3,PRD02,Urad Dal,1460
17332,Mart I,2018,4,PRD02,Urad Dal,1643
17333,Mart I,2018,5,PRD02,Urad Dal,1756
17334,Mart I,2018,6,PRD02,Urad Dal,1932
17335,Mart I,2018,7,PRD02,Urad Dal,1997
17336,Mart I,2018,8,PRD02,Urad Dal,1834
17337,Mart I,2018,9,PRD02,Urad Dal,1667
17338,Mart I,2018,10,PRD02,Urad Dal,1540
17339,Mart I,2018,11,PRD02,Urad Dal,1613
17340,Mart I,2018,12,PRD02,Urad Dal,1250
17341,Mart I,2019,1,PRD02,Urad Dal,1277
17342,Mart I,2019,2,PRD02,Urad Dal,1294
17343,Mart I,2019,3,PRD02,Urad Dal,1719
17344,Mart I,2019,4,PRD02,Urad Dal,1874
17345,Mart I,2019,5,PRD02,Urad Dal,2144
17346,Mart I,2019,6,PRD02,Urad Dal,2108
17347,Mart I,2019,7,PRD02,Urad Dal,2329
17348,Mart I,2019,8,PRD02,Urad Dal,2041
17349,Mart I,2019,9,PRD02,Urad Dal,1835
17350,Mart I,2019,10,PRD02,Urad Dal,1703
17351,Mart I,2019,11,PRD02,Urad Dal,1892
17352,Mart I,2019,12,PRD02,Urad Dal,1391
17353,Mart I,2020,1,PRD02,Urad Dal,1326
17354,Mart I,2020,2,PRD02,Urad Dal,1259
17355,Mart I,2020,3,PRD02,Urad Dal,1735
17356,Mart I,2020,4,PRD02,Urad Dal,2031
17357,Mart I,2020,5,PRD02,Urad Dal,2243
17358,Mart I,2020,6,PRD02,Urad Dal,2251
17359,Mart I,2020,7,PRD02,Urad Dal,2484
17360,Mart I,2020,8,PRD02,Urad Dal,2196
17361,Mart I,2020,9,PRD02,Urad Dal,1924
17362,Mart I,2020,10,PRD02,Urad Dal,1887
17363,Mart I,2020,11,PRD02,Urad Dal,1963
17364,Mart I,2020,12,PRD02,Urad Dal,1429
17365,Mart I,2021,1,PRD02,Urad Dal,1370
17366,Mart I,2021,2,PRD02,Urad Dal,1359
17367,Mart I,2021,3,PRD02,Urad Dal,1803
17368,Mart I,2021,4,PRD02,Urad Dal,2196
17369,Mart I,2021,5,PRD02,Urad Dal,2347
17370,Mart I,2021,6,PRD02,Urad Dal,2409
17371,Mart I,2021,7,PRD02,Urad Dal,2737
17372,Mart I,2021,8,PRD02,Urad Dal,2374
17373,Mart I,2021,9,PRD02,Urad Dal,2107
17374,Mart I,2021,10,PRD02,Urad Dal,1972
17375,Mart I,2021,11,PRD02,Urad Dal,2113
17376,Mart I,2021,12,PRD02,Urad Dal,1535
17377,Mart I,2018,1,PRD03,Groundnuts,1391
17378,Mart I,2018,2,PRD03,Groundnuts,1417
17379,Mart I,2018,3,PRD03,Groundnuts,1838
17380,Mart I,2018,4,PRD03,Groundnuts,2127
17381,Mart I,2018,5,PRD03,Groundnuts,2326
17382,Mart I,2018,6,PRD03,Groundnuts,2455
17383,Mart I,2018,7,PRD03,Groundnuts,2644
17384,Mart I,2018,8,PRD03,Groundnuts,2264
17385,Mart I,2018,9,PRD03,Groundnuts,2131
17386,Mart I,2018,10,PRD03,Groundnuts,2039
17387,Mart I,2018,11,PRD03,Groundnuts,2217
17388,Mart I,2018,12,PRD03,Groundnuts,1597
17389,Mart I,2019,1,PRD03,Groundnuts,1641
17390,Mart I,2019,2,PRD03,Groundnuts,1645
17391,Mart I,2019,3,PRD03,Groundnuts,2251
17392,Mart I,2019,4,PRD03,Groundnuts,2470
17393,Mart I,2019,5,PRD03,Groundnuts,2805
17394,Mart I,2019,6,PRD03,Groundnuts,2780
17395,Mart I,2019,7,PRD03,Groundnuts,3163
17396,Mart I,2019,8,PRD03,Groundnuts,2760
17397,Mart I,2019,9,PRD03,Groundnuts,2489
17398,Mart I,2019,10,PRD03,Groundnuts,2313
17399,Mart I,2019,11,PRD03,Groundnuts,2549
17400,Mart I,2019,12,PRD03,Groundnuts,1835
17401,Mart I,2020,1,PRD03,Groundnuts,1684
17402,Mart I,2020,2,PRD03,Groundnuts,1744
17403,Mart I,2020,3,PRD03,Groundnuts,2308
17404,Mart I,2020,4,PRD03,Groundnuts,2582
17405,Mart I,2020,5,PRD03,Groundnuts,2893
17406,Mart I,2020,6,PRD03,Groundnuts,2815
17407,Mart I,2020,7,PRD03,Groundnuts,3216
17408,Mart I,2020,8,PRD03,Groundnuts,2913
17409,Mart I,2020,9,PRD03,Groundnuts,2603
17410,Mart I,2020,10,PRD03,Groundnuts,2543
17411,Mart I,2020,11,PRD03,Groundnuts,2581
17412,Mart I,2020,12,PRD03,Groundnuts,1866
17413,Mart I,2021,1,PRD03,Groundnuts,1764
17414,Mart I,2021,2,PRD03,Groundnuts,1847
17415,Mart I,2021,3,PRD03,Groundnuts,2399
17416,Mart I,2021,4,PRD03,Groundnuts,2862
17417,Mart I,2021,5,PRD03,Groundnuts,3142
17418,Mart I,2021,6,PRD03,Groundnuts,3170
17419,Mart I,2021,7,PRD03,Groundnuts,3616
17420,Mart I,2021,8,PRD03,Groundnuts,3061
17421,Mart I,2021,9,PRD03,Groundnuts,2797
17422,Mart I,2021,10,PRD03,Groundnuts,2709
17423,Mart I,2021,11,PRD03,Groundnuts,2707
17424,Mart I,2021,12,PRD03,Groundnuts,1947
17425,Mart I,2018,1,PRD04,Turmeric,957
17426,Mart I,2018,2,PRD04,Turmeric,997
17427,Mart I,2018,3,PRD04,Turmeric,1264
17428,Mart I,2018,4,PRD04,Turmeric,1360
17429,Mart I,2018,5,PRD04,Turmeric,1576
17430,Mart I,2018,6,PRD04,Turmeric,1649
17431,Mart I,2018,7,PRD04,Turmeric,1820
17432,Mart I,2018,8,PRD04,Turmeric,1512
17433,Mart I,2018,9,PRD04,Turmeric,1388
17434,Mart I,2018,10,PRD04,Turmeric,1373
17435,Mart I,2018,11,PRD04,Turmeric,1487
17436,Mart I,2018,12,PRD04,Turmeric,1078
17437,Mart I,2019,1,PRD04,Turmeric,1116
17438,Mart I,2019,2,PRD04,Turmeric,1118
17439,Mart I,2019,3,PRD04,Turmeric,1441
17440,Mart I,2019,4,PRD04,Turmeric,1610
17441,Mart I,2019,5,PRD04,Turmeric,1810
17442,Mart I,2019,6,PRD04,Turmeric,1891
17443,Mart I,2019,7,PRD04,Turmeric,2071
17444,Mart I,2019,8,PRD04,Turmeric,1810
17445,Mart I,2019,9,PRD04,Turmeric,1629
17446,Mart I,2019,10,PRD04,Turmeric,1604
17447,Mart I,2019,11,PRD04,Turmeric,1706
17448,Mart I,2019,12,PRD04,Turmeric,1204
17449,Mart I,2020,1,PRD04,Turmeric,1164
17450,Mart I,2020,2,PRD04,Turmeric,1119
17451,Mart I,2020,3,PRD04,Turmeric,1522
17452,Mart I,2020,4,PRD04,Turmeric,1734
17453,Mart I,2020,5,PRD04,Turmeric,1935
17454,Mart I,2020,6,PRD04,Turmeric,1947
17455,Mart I,2020,7,PRD04,Turmeric,2179
17456,Mart I,2020,8,PRD04,Turmeric,1864
17457,Mart I,2020,9,PRD04,Turmeric,1698
17458,Mart I,2020,10,PRD04,Turmeric,1703
17459,Mart I,2020,11,PRD04,Turmeric,1740
17460,Mart I,2020,12,PRD04,Turmeric,1254
17461,Mart I,2021,1,PRD04,Turmeric,1263
17462,Mart I,2021,2,PRD04,Turmeric,1289
17463,Mart I,2021,3,PRD04,Turmeric,1536
17464,Mart I,2021,4,PRD04,Turmeric,1784
17465,Mart I,2021,5,PRD04,Turmeric,1978
17466,Mart I,2021,6,PRD04,Turmeric,2067
17467,Mart I,2021,7,PRD04,Turmeric,2431
17468,Mart I,2021,8,PRD04,Turmeric,2015
17469,Mart I,2021,9,PRD04,Turmeric,1890
17470,Mart I,2021,10,PRD04,Turmeric,1787
17471,Mart I,2021,11,PRD04,Turmeric,1888
17472,Mart I,2021,12,PRD04,Turmeric,1317
17473,Mart I,2018,1,PRD05,Fenugreek Seeds,1336
17474,Mart I,2018,2,PRD05,Fenugreek Seeds,1324
17475,Mart I,2018,3,PRD05,Fenugreek Seeds,1750
17476,Mart I,2018,4,PRD05,Fenugreek Seeds,2031
17477,Mart I,2018,5,PRD05,Fenugreek Seeds,2216
17478,Mart I,2018,6,PRD05,Fenugreek Seeds,2263
17479,Mart I,2018,7,PRD05,Fenugreek Seeds,2549
17480,Mart I,2018,8,PRD05,Fenugreek Seeds,2316
17481,Mart I,2018,9,PRD05,Fenugreek Seeds,2005
17482,Mart I,2018,10,PRD05,Fenugreek Seeds,2019
17483,Mart I,2018,11,PRD05,Fenugreek Seeds,2022
17484,Mart I,2018,12,PRD05,Fenugreek Seeds,1498
17485,Mart I,2019,1,PRD05,Fenugreek Seeds,1604
17486,Mart I,2019,2,PRD05,Fenugreek Seeds,1607
17487,Mart I,2019,3,PRD05,Fenugreek Seeds,2070
17488,Mart I,2019,4,PRD05,Fenugreek Seeds,2297
17489,Mart I,2019,5,PRD05,Fenugreek Seeds,2581
17490,Mart I,2019,6,PRD05,Fenugreek Seeds,2671
17491,Mart I,2019,7,PRD05,Fenugreek Seeds,2888
17492,Mart I,2019,8,PRD05,Fenugreek Seeds,2603
17493,Mart I,2019,9,PRD05,Fenugreek Seeds,2355
17494,Mart I,2019,10,PRD05,Fenugreek Seeds,2239
17495,Mart I,2019,11,PRD05,Fenugreek Seeds,2356
17496,Mart I,2019,12,PRD05,Fenugreek Seeds,1757
17497,Mart I,2020,1,PRD05,Fenugreek Seeds,1614
17498,Mart I,2020,2,PRD05,Fenugreek Seeds,1584
17499,Mart I,2020,3,PRD05,Fenugreek Seeds,2177
17500,Mart I,2020,4,PRD05,Fenugreek Seeds,2496
17501,Mart I,2020,5,PRD05,Fenugreek Seeds,2682
17502,Mart I,2020,6,PRD05,Fenugreek Seeds,2700
17503,Mart I,2020,7,PRD05,Fenugreek Seeds,3139
17504,Mart I,2020,8,PRD05,Fenugreek Seeds,2529
17505,Mart I,2020,9,PRD05,Fenugreek Seeds,2397
17506,Mart I,2020,10,PRD05,Fenugreek Seeds,2308
17507,Mart I,2020,11,PRD05,Fenugreek Seeds,2396
17508,Mart I,2020,12,PRD05,Fenugreek Seeds,1751
17509,Mart I,2021,1,PRD05,Fenugreek Seeds,1790
17510,Mart I,2021,2,PRD05,Fenugreek Seeds,1772
17511,Mart I,2021,3,PRD05,Fenugreek Seeds,2358
17512,Mart I,2021,4,PRD05,Fenugreek Seeds,2629
17513,Mart I,2021,5,PRD05,Fenugreek Seeds,2916
17514,Mart I,2021,6,PRD05,Fenugreek Seeds,3021
17515,Mart I,2021,7,PRD05,Fenugreek Seeds,3345
17516,Mart I,2021,8,PRD05,Fenugreek Seeds,2872
17517,Mart I,2021,9,PRD05,Fenugreek Seeds,2670
17518,Mart I,2021,10,PRD05,Fenugreek Seeds,2668
17519,Mart I,2021,11,PRD05,Fenugreek Seeds,2648
17520,Mart I,2021,12,PRD05,Fenugreek Seeds,1949
17521,Mart I,2018,1,PRD06,Rice,1287
17522,Mart I,2018,2,PRD06,Rice,1279
17523,Mart I,2018,3,PRD06,Rice,1721
17524,Mart I,2018,4,PRD06,Rice,1942
17525,Mart I,2018,5,PRD06,Rice,2130
17526,Mart I,2018,6,PRD06,Rice,2221
17527,Mart I,2018,7,PRD06,Rice,2399
17528,Mart I,2018,8,PRD06,Rice,2128
17529,Mart I,2018,9,PRD06,Rice,1976
17530,Mart I,2018,10,PRD06,Rice,1841
17531,Mart I,2018,11,PRD06,Rice,1963
17532,Mart I,2018,12,PRD06,Rice,1398
17533,Mart I,2019,1,PRD06,Rice,1461
17534,Mart I,2019,2,PRD06,Rice,1585
17535,Mart I,2019,3,PRD06,Rice,1956
17536,Mart I,2019,4,PRD06,Rice,2236
17537,Mart I,2019,5,PRD06,Rice,2464
17538,Mart I,2019,6,PRD06,Rice,2523
17539,Mart I,2019,7,PRD06,Rice,2820
17540,Mart I,2019,8,PRD06,Rice,2417
17541,Mart I,2019,9,PRD06,Rice,2144
17542,Mart I,2019,10,PRD06,Rice,2050
17543,Mart I,2019,11,PRD06,Rice,2275
17544,Mart I,2019,12,PRD06,Rice,1629
17545,Mart I,2020,1,PRD06,Rice,1556
17546,Mart I,2020,2,PRD06,Rice,1583
17547,Mart I,2020,3,PRD06,Rice,2040
17548,Mart I,2020,4,PRD06,Rice,2262
17549,Mart I,2020,5,PRD06,Rice,2577
17550,Mart I,2020,6,PRD06,Rice,2625
17551,Mart I,2020,7,PRD06,Rice,2960
17552,Mart I,2020,8,PRD06,Rice,2572
17553,Mart I,2020,9,PRD06,Rice,2273
17554,Mart I,2020,10,PRD06,Rice,2243
17555,Mart I,2020,11,PRD06,Rice,2349
17556,Mart I,2020,12,PRD06,Rice,1660
17557,Mart I,2021,1,PRD06,Rice,1710
17558,Mart I,2021,2,PRD06,Rice,1685
17559,Mart I,2021,3,PRD06,Rice,2165
17560,Mart I,2021,4,PRD06,Rice,2605
17561,Mart I,2021,5,PRD06,Rice,2727
17562,Mart I,2021,6,PRD06,Rice,2832
17563,Mart I,2021,7,PRD06,Rice,3095
17564,Mart I,2021,8,PRD06,Rice,2797
17565,Mart I,2021,9,PRD06,Rice,2371
17566,Mart I,2021,10,PRD06,Rice,2451
17567,Mart I,2021,11,PRD06,Rice,2558
17568,Mart I,2021,12,PRD06,Rice,1873
17569,Mart I,2018,1,PRD07,Millet,1261
17570,Mart I,2018,2,PRD07,Millet,1306
17571,Mart I,2018,3,PRD07,Millet,1759
17572,Mart I,2018,4,PRD07,Millet,1899
17573,Mart I,2018,5,PRD07,Millet,2055
17574,Mart I,2018,6,PRD07,Millet,2182
17575,Mart I,2018,7,PRD07,Millet,2449
17576,Mart I,2018,8,PRD07,Millet,2120
17577,Mart I,2018,9,PRD07,Millet,1897
17578,Mart I,2018,10,PRD07,Millet,1936
17579,Mart I,2018,11,PRD07,Millet,1906
17580,Mart I,2018,12,PRD07,Millet,1442
17581,Mart I,2019,1,PRD07,Millet,1493
17582,Mart I,2019,2,PRD07,Millet,1524
17583,Mart I,2019,3,PRD07,Millet,1975
17584,Mart I,2019,4,PRD07,Millet,2279
17585,Mart I,2019,5,PRD07,Millet,2435
17586,Mart I,2019,6,PRD07,Millet,2641
17587,Mart I,2019,7,PRD07,Millet,2716
17588,Mart I,2019,8,PRD07,Millet,2416
17589,Mart I,2019,9,PRD07,Millet,2190
17590,Mart I,2019,10,PRD07,Millet,2135
17591,Mart I,2019,11,PRD07,Millet,2254
17592,Mart I,2019,12,PRD07,Millet,1619
17593,Mart I,2020,1,PRD07,Millet,1581
17594,Mart I,2020,2,PRD07,Millet,1486
17595,Mart I,2020,3,PRD07,Millet,2023
17596,Mart I,2020,4,PRD07,Millet,2376
17597,Mart I,2020,5,PRD07,Millet,2688
17598,Mart I,2020,6,PRD07,Millet,2618
17599,Mart I,2020,7,PRD07,Millet,2761
17600,Mart I,2020,8,PRD07,Millet,2664
17601,Mart I,2020,9,PRD07,Millet,2365
17602,Mart I,2020,10,PRD07,Millet,2256
17603,Mart I,2020,11,PRD07,Millet,2433
17604,Mart I,2020,12,PRD07,Millet,1757
17605,Mart I,2021,1,PRD07,Millet,1756
17606,Mart I,2021,2,PRD07,Millet,1634
17607,Mart I,2021,3,PRD07,Millet,2181
17608,Mart I,2021,4,PRD07,Millet,2523
17609,Mart I,2021,5,PRD07,Millet,2713
17610,Mart I,2021,6,PRD07,Millet,2893
17611,Mart I,2021,7,PRD07,Millet,3194
17612,Mart I,2021,8,PRD07,Millet,2715
17613,Mart I,2021,9,PRD07,Millet,2540
17614,Mart I,2021,10,PRD07,Millet,2443
17615,Mart I,2021,11,PRD07,Millet,2450
17616,Mart I,2021,12,PRD07,Millet,1860
17617,Mart I,2018,1,PRD08,Maize,1535
17618,Mart I,2018,2,PRD08,Maize,1565
17619,Mart I,2018,3,PRD08,Maize,2086
17620,Mart I,2018,4,PRD08,Maize,2194
17621,Mart I,2018,5,PRD08,Maize,2627
17622,Mart I,2018,6,PRD08,Maize,2672
17623,Mart I,2018,7,PRD08,Maize,2903
17624,Mart I,2018,8,PRD08,Maize,2545
17625,Mart I,2018,9,PRD08,Maize,2306
17626,Mart I,2018,10,PRD08,Maize,2199
17627,Mart I,2018,11,PRD08,Maize,2363
17628,Mart I,2018,12,PRD08,Maize,1770
17629,Mart I,2019,1,PRD08,Maize,1721
17630,Mart I,2019,2,PRD08,Maize,1800
17631,Mart I,2019,3,PRD08,Maize,2415
17632,Mart I,2019,4,PRD08,Maize,2690
17633,Mart I,2019,5,PRD08,Maize,3057
17634,Mart I,2019,6,PRD08,Maize,3119
17635,Mart I,2019,7,PRD08,Maize,3362
17636,Mart I,2019,8,PRD08,Maize,2999
17637,Mart I,2019,9,PRD08,Maize,2697
17638,Mart I,2019,10,PRD08,Maize,2604
17639,Mart I,2019,11,PRD08,Maize,2703
17640,Mart I,2019,12,PRD08,Maize,1995
17641,Mart I,2020,1,PRD08,Maize,1838
17642,Mart I,2020,2,PRD08,Maize,1772
17643,Mart I,2020,3,PRD08,Maize,2575
17644,Mart I,2020,4,PRD08,Maize,2828
17645,Mart I,2020,5,PRD08,Maize,3044
17646,Mart I,2020,6,PRD08,Maize,3197
17647,Mart I,2020,7,PRD08,Maize,3438
17648,Mart I,2020,8,PRD08,Maize,3099
17649,Mart I,2020,9,PRD08,Maize,2805
17650,Mart I,2020,10,PRD08,Maize,2737
17651,Mart I,2020,11,PRD08,Maize,2840
17652,Mart I,2020,12,PRD08,Maize,2089
17653,Mart I,2021,1,PRD08,Maize,2024
17654,Mart I,2021,2,PRD08,Maize,2031
17655,Mart I,2021,3,PRD08,Maize,2627
17656,Mart I,2021,4,PRD08,Maize,2968
17657,Mart I,2021,5,PRD08,Maize,3399
17658,Mart I,2021,6,PRD08,Maize,3427
17659,Mart I,2021,7,PRD08,Maize,3818
17660,Mart I,2021,8,PRD08,Maize,3295
17661,Mart I,2021,9,PRD08,Maize,3049
17662,Mart I,2021,10,PRD08,Maize,2950
17663,Mart I,2021,11,PRD08,Maize,3016
17664,Mart I,2021,12,PRD08,Maize,2225
17665,Mart I,2018,1,PRD09,Salt,1062
17666,Mart I,2018,2,PRD09,Salt,1097
17667,Mart I,2018,3,PRD09,Salt,1399
17668,Mart I,2018,4,PRD09,Salt,1691
17669,Mart I,2018,5,PRD09,Salt,1789
17670,Mart I,2018,6,PRD09,Salt,1856
17671,Mart I,2018,7,PRD09,Salt,2053
17672,Mart I,2018,8,PRD09,Salt,1756
17673,Mart I,2018,9,PRD09,Salt,1563
17674,Mart I,2018,10,PRD09,Salt,1484
17675,Mart I,2018,11,PRD09,Salt,1636
17676,Mart I,2018,12,PRD09,Salt,1175
17677,Mart I,2019,1,PRD09,Salt,1285
17678,Mart I,2019,2,PRD09,Salt,1289
17679,Mart I,2019,3,PRD09,Salt,1648
17680,Mart I,2019,4,PRD09,Salt,1850
17681,Mart I,2019,5,PRD09,Salt,2183
17682,Mart I,2019,6,PRD09,Salt,2055
17683,Mart I,2019,7,PRD09,Salt,2292
17684,Mart I,2019,8,PRD09,Salt,2080
17685,Mart I,2019,9,PRD09,Salt,1821
17686,Mart I,2019,10,PRD09,Salt,1770
17687,Mart I,2019,11,PRD09,Salt,1848
17688,Mart I,2019,12,PRD09,Salt,1372
17689,Mart I,2020,1,PRD09,Salt,1336
17690,Mart I,2020,2,PRD09,Salt,1278
17691,Mart I,2020,3,PRD09,Salt,1736
17692,Mart I,2020,4,PRD09,Salt,2013
17693,Mart I,2020,5,PRD09,Salt,2165
17694,Mart I,2020,6,PRD09,Salt,2196
17695,Mart I,2020,7,PRD09,Salt,2454
17696,Mart I,2020,8,PRD09,Salt,2113
17697,Mart I,2020,9,PRD09,Salt,1934
17698,Mart I,2020,10,PRD09,Salt,1869
17699,Mart I,2020,11,PRD09,Salt,1993
17700,Mart I,2020,12,PRD09,Salt,1438
17701,Mart I,2021,1,PRD09,Salt,1358
17702,Mart I,2021,2,PRD09,Salt,1394
17703,Mart I,2021,3,PRD09,Salt,1856
17704,Mart I,2021,4,PRD09,Salt,2103
17705,Mart I,2021,5,PRD09,Salt,2361
17706,Mart I,2021,6,PRD09,Salt,2398
17707,Mart I,2021,7,PRD09,Salt,2635
17708,Mart I,2021,8,PRD09,Salt,2327
17709,Mart I,2021,9,PRD09,Salt,2208
17710,Mart I,2021,10,PRD09,Salt,2080
17711,Mart I,2021,11,PRD09,Salt,2032
17712,Mart I,2021,12,PRD09,Salt,1569
17713,Mart I,2018,1,PRD10,Barley,1578
17714,Mart I,2018,2,PRD10,Barley,1664
17715,Mart I,2018,3,PRD10,Barley,2142
17716,Mart I,2018,4,PRD10,Barley,2446
17717,Mart I,2018,5,PRD10,Barley,2661
17718,Mart I,2018,6,PRD10,Barley,2870
17719,Mart I,2018,7,PRD10,Barley,2942
17720,Mart I,2018,8,PRD10,Barley,2809
17721,Mart I,2018,9,PRD10,Barley,2442
17722,Mart I,2018,10,PRD10,Barley,2303
17723,Mart I,2018,11,PRD10,Barley,2511
17724,Mart I,2018,12,PRD10,Barley,1936
17725,Mart I,2019,1,PRD10,Barley,1877
17726,Mart I,2019,2,PRD10,Barley,1896
17727,Mart I,2019,3,PRD10,Barley,2551
17728,Mart I,2019,4,PRD10,Barley,2769
17729,Mart I,2019,5,PRD10,Barley,3132
17730,Mart I,2019,6,PRD10,Barley,3274
17731,Mart I,2019,7,PRD10,Barley,3479
17732,Mart I,2019,8,PRD10,Barley,3120
17733,Mart I,2019,9,PRD10,Barley,2722
17734,Mart I,2019,10,PRD10,Barley,2798
17735,Mart I,2019,11,PRD10,Barley,2892
17736,Mart I,2019,12,PRD10,Barley,2104
17737,Mart I,2020,1,PRD10,Barley,2049
17738,Mart I,2020,2,PRD10,Barley,1970
17739,Mart I,2020,3,PRD10,Barley,2748
17740,Mart I,2020,4,PRD10,Barley,2876
17741,Mart I,2020,5,PRD10,Barley,3363
17742,Mart I,2020,6,PRD10,Barley,3361
17743,Mart I,2020,7,PRD10,Barley,3698
17744,Mart I,2020,8,PRD10,Barley,3314
17745,Mart I,2020,9,PRD10,Barley,2923
17746,Mart I,2020,10,PRD10,Barley,2850
17747,Mart I,2020,11,PRD10,Barley,2928
17748,Mart I,2020,12,PRD10,Barley,2141
17749,Mart I,2021,1,PRD10,Barley,2132
17750,Mart I,2021,2,PRD10,Barley,2030
17751,Mart I,2021,3,PRD10,Barley,2804
17752,Mart I,2021,4,PRD10,Barley,3171
17753,Mart I,2021,5,PRD10,Barley,3460
17754,Mart I,2021,6,PRD10,Barley,3713
17755,Mart I,2021,7,PRD10,Barley,4063
17756,Mart I,2021,8,PRD10,Barley,3405
17757,Mart I,2021,9,PRD10,Barley,3175
17758,Mart I,2021,10,PRD10,Barley,3133
17759,Mart I,2021,11,PRD10,Barley,3174
17760,Mart I,2021,12,PRD10,Barley,2400
17761,Mart I,2018,1,PRD11,Rice Flour,487
17762,Mart I,2018,2,PRD11,Rice Flour,530
17763,Mart I,2018,3,PRD11,Rice Flour,651
17764,Mart I,2018,4,PRD11,Rice Flour,735
17765,Mart I,2018,5,PRD11,Rice Flour,794
17766,Mart I,2018,6,PRD11,Rice Flour,772
17767,Mart I,2018,7,PRD11,Rice Flour,864
17768,Mart I,2018,8,PRD11,Rice Flour,787
17769,Mart I,2018,9,PRD11,Rice Flour,698
17770,Mart I,2018,10,PRD11,Rice Flour,671
17771,Mart I,2018,11,PRD11,Rice Flour,704
17772,Mart I,2018,12,PRD11,Rice Flour,523
17773,Mart I,2019,1,PRD11,Rice Flour,540
17774,Mart I,2019,2,PRD11,Rice Flour,548
17775,Mart I,2019,3,PRD11,Rice Flour,765
17776,Mart I,2019,4,PRD11,Rice Flour,771
17777,Mart I,2019,5,PRD11,Rice Flour,940
17778,Mart I,2019,6,PRD11,Rice Flour,947
17779,Mart I,2019,7,PRD11,Rice Flour,1026
17780,Mart I,2019,8,PRD11,Rice Flour,886
17781,Mart I,2019,9,PRD11,Rice Flour,797
17782,Mart I,2019,10,PRD11,Rice Flour,807
17783,Mart I,2019,11,PRD11,Rice Flour,829
17784,Mart I,2019,12,PRD11,Rice Flour,544
17785,Mart I,2020,1,PRD11,Rice Flour,575
17786,Mart I,2020,2,PRD11,Rice Flour,567
17787,Mart I,2020,3,PRD11,Rice Flour,729
17788,Mart I,2020,4,PRD11,Rice Flour,813
17789,Mart I,2020,5,PRD11,Rice Flour,962
17790,Mart I,2020,6,PRD11,Rice Flour,941
17791,Mart I,2020,7,PRD11,Rice Flour,1110
17792,Mart I,2020,8,PRD11,Rice Flour,970
17793,Mart I,2020,9,PRD11,Rice Flour,875
17794,Mart I,2020,10,PRD11,Rice Flour,844
17795,Mart I,2020,11,PRD11,Rice Flour,817
17796,Mart I,2020,12,PRD11,Rice Flour,639
17797,Mart I,2021,1,PRD11,Rice Flour,615
17798,Mart I,2021,2,PRD11,Rice Flour,604
17799,Mart I,2021,3,PRD11,Rice Flour,801
17800,Mart I,2021,4,PRD11,Rice Flour,937
17801,Mart I,2021,5,PRD11,Rice Flour,1067
17802,Mart I,2021,6,PRD11,Rice Flour,1092
17803,Mart I,2021,7,PRD11,Rice Flour,1193
17804,Mart I,2021,8,PRD11,Rice Flour,962
17805,Mart I,2021,9,PRD11,Rice Flour,907
17806,Mart I,2021,10,PRD11,Rice Flour,892
17807,Mart I,2021,11,PRD11,Rice Flour,937
17808,Mart I,2021,12,PRD11,Rice Flour,663
17809,Mart I,2018,1,PRD12,Wheat,600
17810,Mart I,2018,2,PRD12,Wheat,588
17811,Mart I,2018,3,PRD12,Wheat,869
17812,Mart I,2018,4,PRD12,Wheat,890
17813,Mart I,2018,5,PRD12,Wheat,1001
17814,Mart I,2018,6,PRD12,Wheat,1101
17815,Mart I,2018,7,PRD12,Wheat,1174
17816,Mart I,2018,8,PRD12,Wheat,1085
17817,Mart I,2018,9,PRD12,Wheat,964
17818,Mart I,2018,10,PRD12,Wheat,856
17819,Mart I,2018,11,PRD12,Wheat,865
17820,Mart I,2018,12,PRD12,Wheat,682
17821,Mart I,2019,1,PRD12,Wheat,690
17822,Mart I,2019,2,PRD12,Wheat,634
17823,Mart I,2019,3,PRD12,Wheat,866
17824,Mart I,2019,4,PRD12,Wheat,1072
17825,Mart I,2019,5,PRD12,Wheat,1194
17826,Mart I,2019,6,PRD12,Wheat,1275
17827,Mart I,2019,7,PRD12,Wheat,1292
17828,Mart I,2019,8,PRD12,Wheat,1162
17829,Mart I,2019,9,PRD12,Wheat,996
17830,Mart I,2019,10,PRD12,Wheat,995
17831,Mart I,2019,11,PRD12,Wheat,1041
17832,Mart I,2019,12,PRD12,Wheat,788
17833,Mart I,2020,1,PRD12,Wheat,713
17834,Mart I,2020,2,PRD12,Wheat,764
17835,Mart I,2020,3,PRD12,Wheat,927
17836,Mart I,2020,4,PRD12,Wheat,1054
17837,Mart I,2020,5,PRD12,Wheat,1260
17838,Mart I,2020,6,PRD12,Wheat,1256
17839,Mart I,2020,7,PRD12,Wheat,1375
17840,Mart I,2020,8,PRD12,Wheat,1236
17841,Mart I,2020,9,PRD12,Wheat,1074
17842,Mart I,2020,10,PRD12,Wheat,1114
17843,Mart I,2020,11,PRD12,Wheat,1067
17844,Mart I,2020,12,PRD12,Wheat,824
17845,Mart I,2021,1,PRD12,Wheat,784
17846,Mart I,2021,2,PRD12,Wheat,803
17847,Mart I,2021,3,PRD12,Wheat,1079
17848,Mart I,2021,4,PRD12,Wheat,1233
